Order ID,Order Date,Segment,Sales,Quantity,Discount,Region
DE-113985,6/27/22,Segment A,473.80500000000006,5,0,Midwest
DE-116911,7/10/22,Segment A,206.028,5,0.2,Midwest
DE-139822,12/14/20,Segment A,287.9712,4,0.2,West
DE-111164,12/6/22,Segment B,307.545,7,0,Northeast
DE-130673,9/15/20,Segment A,171.77400000000003,2,0,Midwest
DE-163825,9/15/20,Segment A,21.888,8,0,Midwest
DE-154158,7/16/21,Segment C,53.279999999999994,5,0,West
DE-110814,4/21/22,Segment C,53.279999999999994,2,0.6,Midwest
DE-150798,11/16/21,Segment A,915.1128,1,0.2,West
DE-101511,11/16/21,Segment A,34.3224,7,0.2,West
DE-167738,11/27/21,Segment A,445.48380000000003,3,0.4,Northeast
DE-148411,11/22/22,Segment C,67.872,2,0,West
DE-121006,11/22/22,Segment C,6.672,2,0,West
DE-141733,11/22/22,Segment C,10.824,2,0,West
DE-164238,11/22/22,Segment C,10.344,1,0,West
DE-132388,11/22/22,Segment C,791.9712,3,0.2,West
DE-120474,2/15/20,Segment A,12.024,2,0,West
DE-131849,2/15/20,Segment A,37.548,5,0.2,West
DE-103996,2/15/20,Segment A,10.368,5,0.2,West
DE-100818,2/15/20,Segment A,487.29600000000005,6,0,West
DE-155621,2/15/20,Segment A,17.496000000000002,3,0,West
DE-163433,4/16/21,Segment C,172.43999999999997,3,0,West
DE-122728,9/28/20,Segment B,64.89,3,0,West
DE-123085,9/28/20,Segment B,65.34,2,0,West
DE-111024,9/18/21,Segment B,656.7750000000001,3,0,Northeast
DE-127866,9/18/21,Segment B,164.22,2,0,Northeast
DE-163468,6/17/22,Segment A,1091.664,7,0.2,West
DE-120250,6/17/22,Segment A,16.686,2,0,West
DE-105312,11/8/20,Segment C,6,1,0,West
DE-147683,11/8/20,Segment C,446.36400000000003,3,0,West
DE-115413,12/18/20,Segment A,149.616,1,0,Northeast
DE-125381,2/7/22,Segment A,323.973,3,0,South
DE-109946,11/15/21,Segment A,449.982,2,0,South
DE-100524,11/15/21,Segment A,4.752000000000001,1,0,South
DE-167101,11/15/21,Segment A,7.434,2,0,South
DE-133711,10/13/22,Segment C,9.5616,2,0.2,South
DE-161046,9/18/22,Segment A,11.664000000000001,2,0,West
DE-164721,12/21/22,Segment B,9.72,1,0,Northeast
DE-102876,12/21/22,Segment B,10.475999999999999,1,0.2,Northeast
DE-164084,12/3/22,Segment B,71.94,5,0.2,South
DE-128587,9/21/20,Segment A,179.76600000000002,6,0,West
DE-164084,3/6/20,Segment A,391.734,7,0,West
DE-111220,3/6/20,Segment A,1007.9856,2,0.2,West
DE-148208,10/3/19,Segment B,215.14799999999997,1,0.2,West
DE-114489,10/3/19,Segment B,183.52800000000002,3,0.2,West
DE-151008,6/27/19,Segment A,275.58,5,0,South
DE-105732,6/27/19,Segment A,77.382,1,0,South
DE-125521,6/27/19,Segment A,201.56400000000002,4,0,South
DE-126340,10/31/22,Segment A,87.8112,2,0.2,West
DE-112515,10/31/22,Segment A,552.8448000000001,8,0.2,West
DE-102281,10/31/22,Segment A,179.982,2,0,West
DE-143574,9/4/21,Segment B,72.24,7,0,Northeast
DE-107888,3/5/20,Segment A,21.528000000000002,2,0,Midwest
DE-128412,3/5/20,Segment A,54.621,7,0,Midwest
DE-152730,5/6/21,Segment B,21.528,3,0.2,South
DE-116659,11/18/22,Segment A,31.536,2,0,South
DE-162992,6/2/22,Segment B,26.22,5,0.2,Midwest
DE-165624,6/11/22,Segment A,14.76,5,0,West
DE-121608,1/9/22,Segment B,1339.47,2,0,West
DE-132500,4/20/20,Segment B,431.95500000000004,3,0,South
DE-126956,4/20/20,Segment B,893.0699999999999,6,0,South
DE-135853,4/20/20,Segment B,19.44,2,0,South
DE-165057,11/1/20,Segment B,7.425000000000001,1,0,Northeast
DE-134726,12/24/22,Segment B,272.92499999999995,3,0,Northeast
DE-123120,11/1/20,Segment A,12.168,4,0,Northeast
DE-127334,11/1/20,Segment A,233.73,5,0,Northeast
DE-141593,11/1/20,Segment A,38.655,1,0,Northeast
DE-141278,11/1/20,Segment A,1259.9370000000001,7,0,Northeast
DE-126634,11/1/20,Segment A,453.56399999999996,4,0,Northeast
DE-124352,11/14/19,Segment A,11.448,3,0,Midwest
DE-164616,11/14/19,Segment A,10.368,4,0,Midwest
DE-103940,1/17/21,Segment B,474,4,0,South
DE-126431,9/18/22,Segment C,868.704,4,0,South
DE-100916,9/18/22,Segment C,127.58399999999999,3,0,South
DE-155551,12/24/21,Segment B,212.05800000000002,2,0.3,Midwest
DE-133256,8/6/20,Segment B,40.824,3,0.2,South
DE-167080,11/6/22,Segment A,351.675,5,0,Northeast
DE-126697,6/12/22,Segment C,336.95039999999995,1,0.2,West
DE-133809,6/12/22,Segment C,82.13759999999999,4,0.2,West
DE-131674,6/12/22,Segment C,105.64800000000001,5,0.2,West
DE-167199,6/12/22,Segment C,19.0464,1,0.2,West
DE-153283,6/12/22,Segment C,258.7104,3,0.2,West
DE-142573,7/21/22,Segment B,21.93,2,0,Midwest
DE-159618,7/21/22,Segment B,624.48,2,0,Midwest
DE-165820,7/21/22,Segment B,64.5,5,0,Midwest
DE-144064,7/21/22,Segment B,274.40999999999997,3,0,Midwest
DE-123113,7/21/22,Segment B,91.245,7,0,Midwest
DE-113649,7/21/22,Segment B,584.955,3,0,Midwest
DE-132577,12/23/20,Segment A,174.888,4,0,South
DE-150245,3/21/22,Segment B,398.895,7,0,West
DE-129581,12/31/20,Segment B,142.10999999999999,3,0,South
DE-163265,12/31/20,Segment B,90.96000000000001,4,0,South
DE-141327,12/31/20,Segment B,114.44999999999999,5,0,South
DE-155502,12/31/20,Segment B,547.2,12,0,South
DE-125451,9/15/20,Segment B,119.80799999999999,3,0.2,Northeast
DE-139283,9/15/20,Segment B,69.576,1,0.2,Northeast
DE-145709,9/15/20,Segment B,19.44,2,0,Northeast
DE-116225,9/24/22,Segment C,17.2224,3,0.2,West
DE-132136,12/25/20,Segment B,820.704,4,0.2,Northeast
DE-135167,9/25/21,Segment B,62.94,2,0,West
DE-103317,9/25/21,Segment B,62.550000000000004,5,0,West
DE-137428,3/22/22,Segment A,249.66,5,0,Midwest
DE-144113,3/22/22,Segment A,5.202,1,0,Midwest
DE-123498,9/30/19,Segment A,62.294399999999996,6,0.2,South
DE-105578,12/11/22,Segment A,9.774,3,0,Northeast
DE-156272,12/11/22,Segment A,384.11100000000005,7,0,Northeast
DE-165428,8/23/19,Segment A,23.328000000000003,4,0,Northeast
DE-151295,8/23/19,Segment A,41.328,4,0,Northeast
DE-121790,8/19/19,Segment A,9.648000000000001,2,0.2,Midwest
DE-127446,11/11/21,Segment A,37.674,7,0,South
DE-146283,12/31/19,Segment C,75.84,5,0,Northeast
DE-161396,12/31/19,Segment C,136.76399999999998,3,0,Northeast
DE-102778,7/26/19,Segment A,111.19680000000001,3,0.2,Midwest
DE-149489,2/22/21,Segment C,588.384,9,0,Midwest
DE-150434,3/14/21,Segment A,63.072,5,0.2,South
DE-142090,3/14/21,Segment A,1.1448,2,0.8,South
DE-145863,3/14/21,Segment A,501.82650000000007,5,0.3,South
DE-156951,12/3/22,Segment B,13.535999999999998,6,0.2,West
DE-166093,12/3/22,Segment B,104.184,2,0.2,West
DE-156440,12/3/22,Segment B,16.29,2,0,West
DE-119193,12/3/22,Segment B,119.205,3,0,West
DE-155460,12/3/22,Segment B,15.120000000000001,6,0,West
DE-144883,8/31/20,Segment B,2329.2464999999997,7,0.15,West
DE-124779,8/31/20,Segment B,205.86,5,0.2,West
DE-131884,8/31/20,Segment B,54.765,1,0,West
DE-152142,8/31/20,Segment B,359.964,3,0.2,West
DE-144281,3/17/19,Segment B,2369.619,7,0.4,Northeast
DE-136021,3/17/19,Segment B,1607.364,4,0.4,Northeast
DE-136567,3/17/19,Segment B,920.8620000000001,3,0.4,Northeast
DE-135699,3/17/19,Segment B,52.29,7,0,Northeast
DE-104738,3/17/19,Segment B,232.56,4,0,Northeast
DE-108987,4/17/22,Segment A,12.339,5,0.7,Midwest
DE-165841,3/14/21,Segment C,153.456,2,0,South
DE-113831,3/14/21,Segment C,192.384,2,0,South
DE-158792,3/14/21,Segment C,55.199999999999996,4,0,South
DE-158260,11/24/19,Segment A,108.6408,1,0.2,West
DE-134194,2/11/22,Segment A,20.808,4,0,South
DE-130358,9/24/21,Segment B,799.0559999999999,6,0.2,Midwest
DE-120096,9/24/21,Segment B,7.368,2,0.2,Midwest
DE-112676,7/8/22,Segment B,378,4,0,Northeast
DE-158309,7/8/21,Segment B,90.43199999999999,8,0.6,Midwest
DE-139542,7/8/21,Segment B,3.9480000000000004,1,0.2,Midwest
DE-161711,7/8/21,Segment B,35.532,9,0.2,Midwest
DE-110884,7/8/21,Segment B,380.058,2,0.3,Midwest
DE-100111,1/25/22,Segment A,5.103,3,0,South
DE-130379,8/19/19,Segment A,69.0984,4,0.7,Midwest
DE-162670,8/19/19,Segment A,8.2656,2,0.2,Midwest
DE-102848,12/6/20,Segment C,39.3,5,0,West
DE-132899,5/7/21,Segment C,8.6592,2,0.2,Midwest
DE-132199,5/7/21,Segment C,59.48159999999999,2,0.2,Midwest
DE-166674,5/7/21,Segment C,65.6544,7,0.2,Midwest
DE-165470,3/26/22,Segment A,158.436,4,0,West
DE-120936,3/26/22,Segment A,14.418,9,0,West
DE-165330,3/26/22,Segment A,167.328,4,0.2,West
DE-119270,3/26/22,Segment A,190.05120000000002,4,0.2,West
DE-120782,3/26/22,Segment A,431.9856,2,0.2,West
DE-116365,12/12/20,Segment A,7.074000000000001,2,0,West
DE-134782,12/12/20,Segment A,22.0032,2,0.2,West
DE-155887,12/6/20,Segment A,5.832000000000001,1,0,Northeast
DE-161340,12/6/20,Segment A,37.674,7,0,Northeast
DE-101329,12/6/20,Segment A,1457.919,9,0,Northeast
DE-101602,12/6/20,Segment A,102.528,4,0,Northeast
DE-149846,3/18/21,Segment A,35.712,2,0,Northeast
DE-101042,11/14/20,Segment B,56.400000000000006,2,0,Northeast
DE-152156,11/14/20,Segment B,89.85,2,0,Northeast
DE-102316,11/14/20,Segment B,55.5,5,0,Northeast
DE-117464,8/15/22,Segment A,5.184,2,0,West
DE-110821,8/15/22,Segment A,15.012,6,0,West
DE-167010,9/10/22,Segment B,943.2149999999999,7,0,South
DE-152730,9/10/22,Segment B,84.67500000000001,5,0,South
DE-132836,4/2/22,Segment A,84.78,6,0,Midwest
DE-117415,4/2/22,Segment A,25.56,5,0,Midwest
DE-107517,9/28/21,Segment B,1434.9972,7,0.32,South
DE-131352,10/8/22,Segment A,1004.3190000000001,9,0,West
DE-104941,10/8/22,Segment A,115.8696,7,0.2,West
DE-116505,10/8/22,Segment A,71.928,10,0.2,West
DE-125290,1/21/22,Segment A,21.78,5,0,West
DE-164357,1/21/22,Segment A,323.9784,3,0.2,West
DE-168361,3/24/22,Segment C,254.208,8,0,West
DE-134474,8/1/19,Segment C,6.816,2,0.2,Northeast
DE-122987,6/7/20,Segment B,11.28,5,0.2,West
DE-116652,11/12/19,Segment A,10.764000000000001,2,0,West
DE-122322,11/12/19,Segment A,566.1576,3,0.2,West
DE-131450,12/30/21,Segment A,679.0050000000001,5,0,Midwest
DE-156573,7/6/20,Segment C,362.352,2,0,Northeast
DE-120061,10/13/22,Segment B,892.5,5,0,West
DE-160416,10/13/22,Segment B,119.80799999999999,3,0.2,West
DE-150091,5/22/21,Segment B,3594.6000000000004,10,0.2,West
DE-143840,11/10/22,Segment B,95.34,2,0,West
DE-141726,11/10/22,Segment B,149.98499999999999,1,0,West
DE-158491,4/19/21,Segment C,276.4512,3,0.2,Midwest
DE-123960,4/19/21,Segment C,11.5968,2,0.2,Midwest
DE-133004,12/26/22,Segment A,143.0352,7,0.2,Midwest
DE-109211,12/26/22,Segment A,11.7207,1,0.7,Midwest
DE-162236,12/26/22,Segment A,245.75400000000002,2,0.4,Midwest
DE-132290,12/26/22,Segment A,35.3808,13,0.2,Midwest
DE-116680,6/12/21,Segment B,2.016,4,0.8,South
DE-157854,6/12/21,Segment B,12.408000000000001,4,0.8,South
DE-102876,6/12/21,Segment B,18.816000000000003,7,0.6,South
DE-119809,5/14/22,Segment C,70.17599999999999,8,0,West
DE-122931,12/29/22,Segment B,11.100000000000001,2,0,West
DE-142328,3/25/19,Segment A,330.1074,7,0.1,Northeast
DE-125934,5/29/22,Segment A,48.931200000000004,4,0.2,South
DE-115413,11/14/20,Segment B,50.94,2,0,South
DE-116687,11/14/20,Segment B,1239.165,3,0,South
DE-112571,7/4/22,Segment A,491.26500000000004,9,0,West
DE-166093,11/18/19,Segment A,131.382,2,0.5,West
DE-117583,11/18/19,Segment A,32.2272,4,0.2,West
DE-166954,7/18/22,Segment A,7.1136,2,0.2,South
DE-104136,5/23/21,Segment A,310.5,5,0,Northeast
DE-111395,5/23/21,Segment A,156.8574,2,0.3,Northeast
DE-130764,5/23/21,Segment A,596.556,4,0,Northeast
DE-137974,5/23/21,Segment A,85.59,5,0,Northeast
DE-132388,5/23/21,Segment A,24.192,6,0,Northeast
DE-138716,5/23/21,Segment A,232.18200000000002,2,0,Northeast
DE-128972,9/25/20,Segment A,15.732000000000001,2,0,West
DE-107678,11/1/21,Segment A,443.5515,5,0.3,Northeast
DE-150770,9/14/20,Segment A,242.54100000000003,3,0,South
DE-141747,11/6/21,Segment C,34.944,5,0.2,West
DE-143721,3/18/22,Segment A,16.875,5,0,Northeast
DE-104885,3/18/22,Segment A,107.73,6,0,Northeast
DE-165813,3/18/22,Segment A,8.2296,3,0.2,Northeast
DE-118052,3/18/22,Segment A,51.354000000000006,3,0,Northeast
DE-152121,3/18/22,Segment A,64.44,8,0,Northeast
DE-105963,3/18/22,Segment A,96.696,8,0,Northeast
DE-121034,3/18/22,Segment A,6.579,1,0,Northeast
DE-134733,3/18/22,Segment A,53.190000000000005,6,0,Northeast
DE-136539,3/18/22,Segment A,41.877,3,0,Northeast
DE-102610,8/16/22,Segment A,88.05600000000001,2,0,Northeast
DE-109386,7/11/20,Segment A,26.973,3,0,West
DE-135111,7/11/20,Segment A,88.5168,3,0.2,West
DE-165806,12/4/22,Segment A,75.528,5,0.2,Northeast
DE-139710,12/4/22,Segment A,13.1616,2,0.2,Northeast
DE-119466,12/4/22,Segment A,123.29100000000001,1,0,Northeast
DE-137050,12/4/22,Segment A,2.835,1,0,Northeast
DE-166695,5/5/22,Segment A,8.199,1,0,South
DE-140830,5/5/22,Segment A,514.296,4,0,South
DE-161935,5/5/22,Segment A,29.16,5,0,South
DE-147340,5/5/22,Segment A,15.219000000000001,1,0,South
DE-140809,1/22/21,Segment A,12.844800000000001,8,0.2,South
DE-161347,1/22/21,Segment A,406.0224,4,0.2,South
DE-105732,1/22/21,Segment A,58.37760000000001,4,0.2,South
DE-127243,11/4/21,Segment A,195.8256,2,0.2,West
DE-118101,11/4/21,Segment A,74.655,5,0,West
DE-101147,11/4/21,Segment A,78.939,7,0,West
DE-107454,11/4/21,Segment A,991.332,4,0,West
DE-143700,9/5/22,Segment B,1983.5280000000002,3,0.2,West
DE-146423,9/13/19,Segment A,4.914,3,0,Northeast
DE-140627,6/20/22,Segment A,10.0656,1,0.2,South
DE-132010,6/20/22,Segment A,138.22560000000001,2,0.2,South
DE-166086,12/25/22,Segment A,903.258,6,0,West
DE-136021,8/29/22,Segment C,42.2016,4,0.2,West
DE-126529,8/29/22,Segment C,1365.3,5,0,West
DE-103212,8/29/22,Segment C,119.616,5,0.2,West
DE-125710,8/29/22,Segment C,6.672,2,0,West
DE-129392,1/2/20,Segment B,128.28,2,0,South
DE-111038,1/2/20,Segment B,14.76,3,0,South
DE-108273,1/2/20,Segment B,30.06,3,0,South
DE-109666,10/9/20,Segment A,568.764,4,0,Northeast
DE-117744,10/9/20,Segment A,21.528000000000002,4,0,Northeast
DE-101840,12/13/19,Segment A,81.216,6,0,West
DE-166863,11/19/19,Segment A,4093.9290000000005,7,0,Northeast
DE-134404,9/11/21,Segment A,270.837,5,0.3,South
DE-164763,9/11/21,Segment A,647.964,5,0.2,South
DE-103716,6/16/19,Segment A,583.056,8,0,Midwest
DE-126536,9/26/20,Segment C,77.004,3,0,West
DE-141117,9/26/20,Segment C,149.35199999999998,2,0,West
DE-128426,5/20/21,Segment B,14.376,1,0.2,West
DE-147242,6/23/22,Segment A,33.8472,3,0.2,South
DE-154823,6/18/22,Segment B,18.336,2,0.2,Midwest
DE-108210,6/18/22,Segment B,3.4559999999999995,4,0.8,Midwest
DE-144806,6/18/22,Segment B,14.04,4,0.8,Midwest
DE-142405,11/15/21,Segment A,6.642,2,0,West
DE-111920,7/25/19,Segment A,48.348,4,0,West
DE-116946,7/25/19,Segment A,7368.885,5,0,West
DE-166590,7/25/19,Segment A,70.128,8,0,West
DE-127460,7/2/20,Segment A,29.5056,4,0.8,South
DE-124436,3/3/22,Segment B,295.164,3,0.2,West
DE-106978,3/3/22,Segment B,719.91,6,0,West
DE-109162,11/19/21,Segment C,1341.5040000000001,4,0,South
DE-121027,4/18/20,Segment A,95.85000000000001,6,0,South
DE-121783,12/3/22,Segment C,54.791999999999994,5,0.7,South
DE-124268,11/12/21,Segment B,143.952,4,0.2,Midwest
DE-130974,11/12/21,Segment B,71.988,2,0.3,Midwest
DE-156097,9/5/19,Segment A,237.888,2,0.2,Midwest
DE-131016,11/15/19,Segment A,544.1904,9,0.2,South
DE-169887,5/3/22,Segment B,194.895,3,0,Northeast
DE-107727,10/16/21,Segment C,24.192,7,0,South
DE-108455,10/16/21,Segment C,35.352,6,0,South
DE-125612,10/16/21,Segment C,1042.308,3,0,South
DE-152975,10/16/21,Segment C,15.552,2,0,South
DE-103849,10/16/21,Segment C,6.6,1,0,South
DE-147529,10/16/21,Segment C,145.92,4,0,South
DE-150140,4/6/20,Segment A,37.8432,9,0.2,South
DE-163629,4/6/20,Segment A,22.9392,2,0.2,South
DE-168368,4/6/20,Segment A,6.210000000000001,3,0.8,South
DE-131366,4/6/20,Segment A,8.6832,6,0.8,South
DE-121818,4/6/20,Segment A,7.1712,2,0.2,South
DE-137302,10/24/19,Segment C,12.4416,2,0.2,South
DE-117198,8/17/19,Segment B,171.3,5,0,South
DE-120369,8/17/19,Segment B,26.94,4,0,South
DE-126452,8/17/19,Segment B,19.005,7,0,South
DE-105165,8/17/19,Segment B,509.93999999999994,4,0,South
DE-140480,8/16/22,Segment B,2702.4480000000003,6,0.2,Northeast
DE-128853,9/6/20,Segment B,69.48,4,0,West
DE-123862,1/27/20,Segment A,163.7874,2,0.3,Midwest
DE-100706,1/27/20,Segment A,388.77840000000003,4,0.4,Midwest
DE-167010,1/27/20,Segment A,139.833,1,0.4,Midwest
DE-144526,7/16/20,Segment B,2023.056,6,0.2,West
DE-114790,7/16/20,Segment B,1050.228,3,0.2,West
DE-104486,5/1/21,Segment B,167.832,7,0.2,West
DE-136875,9/26/19,Segment B,215.928,3,0.2,Northeast
DE-120915,9/9/21,Segment C,208.72799999999998,3,0,Northeast
DE-131639,9/9/21,Segment C,17.712,4,0,Northeast
DE-131359,4/17/22,Segment A,185.328,4,0,West
DE-145009,4/17/22,Segment A,92.5497,1,0.15,West
DE-118780,8/16/20,Segment A,2.0736,1,0.2,West
DE-100048,8/16/20,Segment A,1691.9640000000002,5,0.2,West
DE-114013,8/16/20,Segment A,281.7216,8,0.2,West
DE-169285,8/16/20,Segment A,4.5360000000000005,2,0.2,West
DE-143154,11/20/22,Segment A,739.692,6,0,South
DE-131961,11/20/22,Segment A,19.764000000000003,2,0,South
DE-121776,9/15/21,Segment C,31.104,4,0,South
DE-141243,8/16/21,Segment A,634.9896,7,0.2,South
DE-153381,9/26/20,Segment A,45,2,0,Northeast
DE-163510,10/9/21,Segment B,77.56800000000001,8,0.6,South
DE-157511,3/24/20,Segment B,10.488,2,0.2,South
DE-147753,5/31/20,Segment A,1266.174,7,0,West
DE-121188,5/31/20,Segment A,14.175,5,0,West
DE-144365,5/31/20,Segment A,290.79,2,0,West
DE-115420,12/25/20,Segment A,8.2944,4,0.2,South
DE-123960,12/25/20,Segment A,9.3312,2,0.2,South
DE-139675,3/17/20,Segment B,22.53,1,0,Northeast
DE-119004,3/17/20,Segment B,50.730000000000004,2,0,Northeast
DE-109260,12/22/22,Segment A,63.9,4,0,South
DE-120404,11/2/22,Segment A,22.608,5,0.2,West
DE-114517,11/2/22,Segment A,2399.058,9,0,West
DE-112823,9/8/22,Segment B,717.12,8,0,Northeast
DE-130477,12/28/22,Segment B,246.582,2,0.4,Midwest
DE-116547,12/28/22,Segment B,19.872,4,0.2,Midwest
DE-118724,7/17/22,Segment C,3.4943999999999997,2,0.2,Midwest
DE-116645,8/13/21,Segment A,1259.9496,7,0.2,South
DE-152534,7/10/22,Segment C,631.74,5,0,Midwest
DE-162950,11/22/19,Segment B,24.345,3,0,South
DE-154109,11/22/19,Segment B,479.84999999999997,5,0,South
DE-154781,11/22/19,Segment B,17.04,2,0,South
DE-106341,11/22/19,Segment B,1012.6800000000001,3,0,South
DE-101791,1/27/19,Segment C,75.384,3,0,South
DE-132066,1/27/19,Segment C,587.904,8,0,South
DE-117345,1/27/19,Segment C,23.328,3,0,South
DE-156510,1/27/19,Segment C,20.016,2,0,South
DE-137337,1/27/19,Segment C,186.42,13,0,South
DE-167199,1/27/19,Segment C,14.904,3,0,South
DE-130477,1/27/19,Segment C,225.576,2,0,South
DE-144057,11/3/20,Segment B,9.911999999999999,2,0.2,South
DE-124597,7/1/22,Segment A,223.713,7,0,Northeast
DE-145177,7/1/22,Segment A,20.007,1,0,Northeast
DE-115595,5/6/21,Segment C,7.176,1,0,West
DE-137631,5/6/21,Segment C,295.4016,3,0.2,West
DE-118773,9/9/21,Segment A,12.7224,2,0.6,Midwest
DE-164833,9/9/21,Segment A,541.3230000000001,3,0.5,Midwest
DE-124653,11/25/22,Segment B,118.64999999999999,2,0,South
DE-102869,11/25/22,Segment B,491.76,8,0,South
DE-102715,5/14/22,Segment B,271.44,2,0,Midwest
DE-127782,5/14/22,Segment B,1372.455,3,0,Midwest
DE-165848,5/14/22,Segment B,881.955,3,0,Midwest
DE-166051,5/14/22,Segment B,795.51,2,0,Midwest
DE-118542,5/14/22,Segment B,22.41,3,0,Midwest
DE-141558,4/24/22,Segment A,109.746,2,0,Northeast
DE-100818,4/24/22,Segment A,110.439,7,0,Northeast
DE-104941,6/5/21,Segment A,13.446,3,0,Northeast
DE-104283,6/5/21,Segment A,1214.865,3,0,Northeast
DE-148684,6/5/21,Segment A,123.1056,1,0.2,Northeast
DE-113390,6/5/21,Segment A,55.007999999999996,4,0,Northeast
DE-135776,12/16/19,Segment B,1.7505000000000002,1,0.7,South
DE-148432,3/5/21,Segment C,20.387999999999998,1,0,West
DE-160094,11/25/19,Segment B,37.008,3,0.2,South
DE-148250,11/25/19,Segment B,3.7800000000000002,1,0.2,South
DE-147956,11/25/19,Segment B,1828.1025,5,0.3,South
DE-147242,11/25/19,Segment B,8.856,2,0.2,South
DE-158071,11/25/19,Segment B,23.544,3,0.2,South
DE-143819,11/25/19,Segment B,9.144,3,0.6,South
DE-162082,4/29/21,Segment B,62.352,2,0.2,West
DE-121013,4/26/19,Segment B,345.42,3,0.2,West
DE-123862,4/26/19,Segment B,27.432000000000002,6,0.2,West
DE-150798,4/2/22,Segment A,5.202,2,0,West
DE-164707,4/2/22,Segment A,109.51200000000001,13,0.2,West
DE-137295,12/23/22,Segment B,6.255,3,0,West
DE-158155,12/23/22,Segment B,100.56,4,0.2,West
DE-146640,12/23/22,Segment B,55.980000000000004,3,0,West
DE-143609,12/23/22,Segment B,27.674999999999997,5,0,West
DE-138247,12/3/19,Segment B,38.88,4,0,Midwest
DE-140116,10/23/22,Segment C,13439.9616,4,0.2,Northeast
DE-109113,10/23/22,Segment C,2879.52,8,0,Northeast
DE-132444,10/23/22,Segment C,76.67999999999999,5,0,Northeast
DE-123183,10/23/22,Segment C,63.588,1,0,Northeast
DE-160472,11/14/22,Segment B,91.29599999999999,4,0.2,Midwest
DE-115651,11/14/22,Segment B,979.4925000000001,7,0.7,Midwest
DE-133228,11/14/22,Segment B,16.830000000000002,10,0.7,Midwest
DE-161634,9/10/20,Segment A,13.446,3,0,South
DE-141397,5/16/22,Segment A,35.964,2,0,West
DE-147627,5/16/22,Segment A,38.3616,2,0.2,West
DE-102085,5/16/22,Segment A,198.864,1,0.2,West
DE-164672,7/5/20,Segment B,7.3919999999999995,2,0.2,South
DE-120873,7/5/20,Segment B,10.845,5,0.7,South
DE-127936,8/15/20,Segment B,484.65000000000003,2,0,West
DE-159982,6/13/22,Segment A,17.136,4,0,Northeast
DE-158883,6/13/22,Segment A,11.8152,3,0.2,Northeast
DE-134719,6/13/22,Segment A,57.726,3,0,Northeast
DE-108224,6/13/22,Segment A,772.416,4,0.1,Northeast
DE-125843,2/20/20,Segment A,26.991,1,0,South
DE-135909,12/30/21,Segment A,167.44320000000002,6,0.2,Midwest
DE-146794,4/18/21,Segment C,44.1504,1,0.2,South
DE-100790,4/18/21,Segment C,22.348799999999997,8,0.2,South
DE-166660,9/7/19,Segment A,51.921,3,0,South
DE-113236,9/7/19,Segment A,38.529,3,0,South
DE-161907,9/7/19,Segment A,11.664000000000001,2,0,South
DE-106131,9/7/19,Segment A,739.692,6,0,South
DE-155502,9/7/19,Segment A,94.365,3,0,South
DE-143371,9/27/21,Segment B,637.43625,5,0.15,West
DE-151001,9/18/22,Segment B,16.164,3,0.2,West
DE-139948,9/18/22,Segment B,17.676000000000002,3,0.2,West
DE-149048,9/18/22,Segment B,247.32,3,0,West
DE-138009,9/18/22,Segment B,1939.41,3,0,West
DE-127558,9/18/22,Segment B,38.376,2,0.2,West
DE-130638,9/18/22,Segment B,392.61,2,0,West
DE-169019,9/18/22,Segment B,21.6,5,0,West
DE-122539,8/17/21,Segment A,9.774,3,0,West
DE-111514,12/24/20,Segment B,1325.76,4,0.2,West
DE-154879,11/29/22,Segment B,2969.835,11,0,Northeast
DE-148852,11/29/22,Segment B,119.94,2,0,Northeast
DE-108749,4/15/22,Segment C,10.511999999999999,2,0,Midwest
DE-106894,5/2/21,Segment A,3.5856,1,0.2,South
DE-115756,5/2/21,Segment A,333.558,3,0.4,South
DE-119690,5/2/21,Segment A,2.4678,2,0.7,South
DE-148838,10/2/21,Segment A,71.5608,3,0.2,South
DE-146346,10/2/21,Segment A,25.5168,1,0.2,South
DE-148992,8/25/20,Segment C,48.940799999999996,1,0.2,West
DE-119137,8/25/20,Segment C,127.15199999999999,4,0,West
DE-123043,9/9/19,Segment B,249.66,3,0,Northeast
DE-129322,9/9/19,Segment B,1178.82,6,0,Northeast
DE-126557,9/9/19,Segment B,39.3,2,0,Northeast
DE-133361,9/9/19,Segment B,1988.7749999999999,5,0,Northeast
DE-147137,12/4/22,Segment A,149.796,3,0,West
DE-111290,11/28/22,Segment A,7.884,5,0.2,South
DE-106558,11/28/22,Segment A,39.22560000000001,1,0.2,South
DE-162383,6/21/19,Segment A,9.979199999999999,7,0.7,West
DE-118437,6/21/19,Segment A,22.6476,2,0.7,West
DE-125402,1/22/22,Segment C,17.28,5,0,Midwest
DE-100685,1/22/22,Segment C,743.94,5,0,Midwest
DE-145821,1/22/22,Segment C,107.42399999999999,4,0,Midwest
DE-117660,1/22/22,Segment C,421.1676,3,0.1,Midwest
DE-100454,1/22/22,Segment C,197.988,1,0,Midwest
DE-160983,6/30/22,Segment A,281.2968,9,0.2,West
DE-105410,9/7/21,Segment A,86.3568,3,0.2,South
DE-156349,9/7/21,Segment A,2.8836000000000004,2,0.7,South
DE-156776,8/5/21,Segment A,3.582,5,0.8,Midwest
DE-105732,11/12/20,Segment B,23.549999999999997,5,0,West
DE-103205,6/30/19,Segment A,4.7232,4,0.2,Midwest
